,estimated_distance,date,n_dispersion,dispersion_length,chisq,rsquare,dof,energy,model_field_line_length_idl,TIME,GSM_X,GSM_Y,GSM_Z,MLT,L,STORM_PHASE,BX_GSM,DIST,BETA,datetime_str,KP,SW_P,DST,IMF_BY,IMF_BZ,direction,p_value,region,index,location,direction_et,dispersion_time
210,2.025137857394387,2016-09-26,9.0,4,11.00627962164323,0.9212815996783952,2.0,1369.8165531158447,12.643791438746721,1474929600.0,-1.218262541364491,11.234622702497118,-2.484991336729044,18.435326655455675,12.100158361054186,0.0,-8.69952940940857,11.570504648442942,1.4964657805695665,2016-09-26 22:37:00,2.0,4.486250042915344,-13.5,2.5362499952316284,-6.453750014305115,PARA,0.004073959872747612,PS,210,south,outward,8.0
211,2.0327930714707523,2016-03-03,4.0,4,52.535353603308344,0.907920219344223,2.0,519.9844789505006,6.785252888441062,1457002920.0,-3.469655402065769,-5.401134635039903,-1.9898448721868423,3.718919910707469,7.108059698822922,0.0,-49.001952171325684,6.720988661754011,0.17850991255533388,2016-03-03 10:59:00,2.0,1.6437499821186066,-8.125,0.3475000038743019,3.9837498664855957,PARA,3.909206292007639e-12,BL,211,south,outward,8.0
212,2.0418988905494184,2017-12-18,1.0,5,9.880041177326657,0.9732810626637812,3.0,390.7987407684327,6.71327928824995,1513579740.0,6.4732776733375825,-1.923975700786298,0.7521750437243092,10.79816277380471,8.107769862021039,0.0,45.241356658935544,6.79509441938462,0.08407407454496908,2017-12-18 06:45:00,2.0,4.611999988555908,-18.2,6.177999973297119,-0.8620000213384629,PARA,0.019613840899316504,Dayside,212,north,earthward,10.0
213,2.159267693581577,2018-12-08,1.0,6,37.224399285155634,0.9337155033385464,4.0,264.83050378163654,6.788723025324688,1544241120.0,5.89758513515807,0.32768316077996973,2.334559422849705,12.200270651292,6.553356665787458,0.0,-8.045068422953287,6.351679823884083,0.0764890112296722,2018-12-08 03:47:00,2.0,2.381666660308838,-13.583333333333334,-4.055833339691162,0.5699999928474426,PARA,1.619387208773304e-07,Dayside,213,north,earthward,12.0
214,2.1672664784784903,2017-12-15,1.0,4,5.912020756069013,0.9811278503062872,2.0,298.13246059417725,7.795793989073482,1513318560.0,1.413968245354703,6.129223848333705,1.263277906288545,16.869806854458247,6.4249060293738705,0.0,-67.01153182983398,6.415957201564467,0.12400911025124706,2017-12-15 06:13:00,2.0,2.372500002384186,2.0,1.4000000059604645,-2.1449999809265137,PARA,0.05202606801491161,BL,214,north,earthward,8.0
215,2.180510943814491,2016-01-04,2.0,4,5.910015586255097,0.9811278281971398,2.0,298.1325788497925,8.998473879086275,1451936520.0,4.99295313326999,-6.848544032148236,-2.215541673884399,8.112201463393141,10.367718013316273,4.0,7.865100979804993,8.760236729441772,0.14300816506148728,2016-01-04 19:39:00,1.0,2.1949999928474426,-6.75,-0.012500002980232239,0.7562499791383743,PARA,0.05207825472190275,Dayside,215,south,outward,8.0
216,2.180639739332983,2017-05-01,2.0,4,5.9100154117758015,0.9811278281971398,2.0,298.1325788497925,9.43589362755118,1493679480.0,1.7801264247235966,-7.8691845388992645,-1.0199232586519063,6.942082250539624,8.158262507443688,0.0,18.73879337310791,8.132298798539448,0.2990813937082495,2017-05-01 22:55:00,2.0,1.1662499904632568,3.0,1.9162499457597733,3.970000147819519,PARA,0.052078259265191496,BL,216,south,outward,8.0
217,2.185087090675538,2016-05-16,5.0,5,34.11041163517897,0.9729583065080704,3.0,310.4117038726807,10.551356650704728,1463380500.0,-10.290076670344948,-2.200010688854856,-1.6310872800079017,0.8422834036189473,11.92065285973086,0.0,-59.738687896728514,10.648344587467829,0.031509387294218295,2016-05-16 06:31:00,2.0,1.9000000357627866,-7.9,5.147000026702881,-1.7260000348091122,PARA,1.877655678717005e-07,Lobe,217,south,outward,10.0
218,2.1853341966817434,2019-03-19,1.0,4,28.674600453220897,0.9140405189345362,2.0,531.885389328003,11.15260401136446,1552993320.0,-0.5498430115234396,-6.873320219236758,1.5909417714616119,5.7025339930584575,7.447311838661351,0.0,9.178321361541748,7.076543645146502,0.22503381236809933,2019-03-19 10:59:00,2.0,4.352499961853027,8.125,5.360000014305115,-0.46375000849366194,PARA,5.934575046939727e-07,BL,218,north,earthward,8.0
219,2.185377937935986,2018-04-12,2.0,4,5.910257374257691,0.9811278503062872,2.0,298.13246059417725,6.4325031953939416,1523559000.0,-4.430595263090137,-4.952332114637178,-1.0854713802655322,3.4446023543666513,7.650047578209281,0.0,-57.820655822753906,6.733172962597185,0.09872944567725059,2018-04-12 18:47:00,2.0,1.3766666253407795,-8.25,-0.6499999761581421,-0.04374999669380489,PARA,0.052071959153864644,BL,219,south,outward,8.0
220,2.1867453298671102,2016-01-04,1.0,5,2.1077364738282243,0.9728970244711924,3.0,213.82719879150392,8.626333123171992,1451935380.0,4.613945537053061,-6.754958179101779,-2.0728083874057157,8.011048335831934,9.834116942902519,4.0,9.973087310791016,8.438966247397682,0.13313465181346412,2016-01-04 19:19:00,1.0,2.1829999446868897,-3.4,-2.4389999866485597,-1.5410000085830688,PARA,0.5503492083342987,Dayside,220,south,outward,10.0
221,2.2074873140911184,2016-09-03,9.0,5,6.640883447923724,0.9617658394002891,3.0,352.4171989440918,10.868848853691816,1472926380.0,-1.4322950296832286,9.836514699194673,-4.274593358912936,18.072797242229647,13.073398747736373,3.0,-4.394462442398071,10.820455489755755,0.47747933498257156,2016-09-03 18:09:00,2.0,2.0137500166893005,-34.0,2.696000003814697,-2.9360000133514403,PARA,0.08426895775827559,BL,221,south,outward,10.0
222,2.2232225827082015,2016-12-21,1.0,5,13.565966218751461,0.9223698078436706,3.0,102.96089248657222,10.307220898613238,1482343620.0,6.177349600176787,4.4076118313345765,1.9260174674339818,14.2864743864187,7.834753298255675,0.0,-24.851196670532225,7.829300256505833,0.3700578703490982,2016-12-21 18:03:00,2.0,3.9399999141693116,-30.9,6.557000064849854,8.481999683380128,PARA,0.003559626589389575,Dayside,222,north,earthward,10.0
223,2.2342872280213033,2016-10-30,1.0,7,10.653170184897208,0.938552866155093,5.0,91.1945390701294,8.529765771515988,1477788060.0,0.1518844398780608,7.302706459929513,-0.14482232060287714,17.9489965754067,7.302566158599896,3.0,-26.984013966151647,7.305965070942697,0.8646291529454407,2016-10-30 00:35:00,2.0,2.2175000309944153,-33.57142857142857,1.060714261872428,0.9264285521847861,PARA,0.05870714659487153,BL,223,south,outward,14.0
224,2.276224927547213,2016-01-14,1.0,4,3.347008794449972,0.9460549255164076,2.0,149.1654806137085,7.59906760301117,1452792360.0,2.4526242831582143,-6.840433337853517,-1.9444090806330352,7.089453140041899,8.367802934609056,0.0,4.004607975482941,7.522564226084327,0.11647600728587304,2016-01-14 17:23:00,2.0,1.3166666825612383,-12.0,-0.5337500069290401,-3.857500195503235,PARA,0.18758852770750756,BL,224,south,outward,8.0
225,2.286984614157219,2019-05-17,1.0,4,3.205745303713588,0.9460549398915228,2.0,149.16548442840576,12.539870301475577,1558109760.0,3.396241283482545,-8.965373484761516,-2.423068189221803,7.653392501663261,9.902425888082263,0.0,21.777370929718018,9.888644622361776,1.1560915508057108,2019-05-17 16:13:00,1.0,1.7699999809265143,-6.0,2.8387500047683716,1.131250023841858,PARA,0.20131737182827858,PS,225,south,outward,8.0
226,2.288466919077701,2016-09-04,16.0,4,3.345861224158399,0.9460549398915228,2.0,149.16548442840576,8.314426964543697,1473001800.0,0.7031965359243961,7.1227712424542435,-4.774437628210737,16.976542414924705,11.659867770204228,3.0,11.720629453659061,8.603769246439736,0.1809918582573114,2016-09-04 15:07:00,2.0,2.2662500143051147,-26.25,4.367500066757203,3.2637499570846558,PARA,0.18769619410396166,BL,226,south,outward,8.0
227,2.288652240992211,2016-03-14,1.0,4,3.3458572540615066,0.946054978379508,2.0,149.16548252105713,7.354693771486849,1457949960.0,-4.465604955749774,-5.25018837276407,-2.1737425567622575,3.2426721112005295,7.706244022076995,0.0,-53.085391998291016,7.227207407335726,0.44021077089177085,2016-03-14 10:03:00,1.0,1.7387499511241915,-9.5,3.8087499737739563,-1.0499999821186068,PARA,0.18769656669036994,BL,227,south,outward,8.0
228,2.288814142218899,2017-01-08,1.0,4,3.3458569592587324,0.946054978379508,2.0,149.16548252105713,9.935716838035393,1483892640.0,6.663494202535426,2.416367300626792,2.0820228216319063,13.27679510932133,7.423398226020941,0.0,-32.57001876831055,7.3876175102612835,0.1459995391792684,2017-01-08 16:21:00,2.0,1.6550000011920927,-25.25,-3.8587500452995296,1.405000001192093,PARA,0.18769659435710628,Dayside,228,north,earthward,8.0
229,2.292478135310285,2019-07-19,3.0,4,4.785513282265881,0.9574345298185382,2.0,482.14793300628673,7.370628585269548,1563562920.0,-4.316615740221602,-6.220187993554578,-0.8741988323311745,4.107191839001636,8.845541264044279,0.0,-19.4285888671875,7.621673102763054,0.12156515070051943,2019-07-19 18:59:00,1.0,1.0574999749660492,-5.125,1.1012499779462814,-1.104999989271164,PARA,0.09137744155244809,BL,229,south,outward,8.0
230,2.2980612810118504,2017-02-16,1.0,4,4.995054706924186,0.9574345298185382,2.0,482.14794063568127,7.379724223817981,1487215080.0,6.256591418989161,-1.6926965718370603,1.454467419724803,11.007351016234612,6.748274856202289,0.0,-11.268033504486086,6.6428446558674406,0.07848093854922361,2017-02-16 03:15:00,2.0,5.5662500858306885,11.125,3.0462499856948853,-1.66499999165535,PARA,0.08228821695156807,Dayside,230,north,earthward,8.0
231,2.3335238139857166,2017-02-01,1.0,5,1.7613872313882042,0.9702300697546992,3.0,80.68674507141115,6.019891366732347,1485978900.0,2.7494567970168937,-5.16002126858569,-2.8547857326686867,7.557035215160818,8.709670713646247,0.0,48.40317230224609,6.5067142976273304,0.033815814522897295,2017-02-01 19:51:00,2.0,2.918000030517578,-15.5,-4.317000102996826,0.9490000128746032,PARA,0.623373332622355,Lobe,231,south,outward,10.0
232,2.373645919447087,2016-09-29,4.0,4,4.008427590978892,0.9322806442523548,2.0,66.27122449874878,6.284822798658102,1475145840.0,4.0374360052684,3.9521865824483653,-3.7991722481901498,15.04216161726788,10.313554084722865,3.0,91.11731338500977,6.808509399110495,0.059551937806275546,2016-09-29 10:41:00,2.0,2.5399998823801675,-48.5,5.532500147819519,-2.232499986886978,PARA,0.13476620785622795,Dayside,232,south,outward,8.0
233,2.377363056366038,2018-06-24,5.0,4,4.0082375317293195,0.9322806442523548,2.0,66.27122449874878,6.997725965936145,1529867400.0,-1.783267348713524,-5.9335621731971155,0.7302004151857919,4.814183681992055,6.246009134701048,0.0,49.85038757324219,6.238782154467733,0.2613771252262274,2018-06-24 19:07:00,1.0,1.006250023841858,-15.5,-0.9700000137090681,-1.6475000083446503,PARA,0.13477901524692548,BL,233,north,earthward,8.0
234,2.3808506399030507,2019-06-07,1.0,5,12.96574492322863,0.8769923754528561,3.0,87.4364152908325,10.646906110684174,1559925900.0,-0.009728846045679237,-9.39076379093171,-1.6468531385054803,6.352603415340705,9.733207339299884,0.0,22.284095001220702,9.53422617285575,0.7526914717708623,2019-06-07 16:41:00,1.0,1.4120000362396241,-2.0,-5.739000034332276,-1.709000015258789,PARA,0.0047112726492443135,BL,234,south,outward,10.0
235,2.38206505368876,2019-04-05,2.0,4,3.8401969889778353,0.9322805127055488,2.0,66.2711386680603,7.026204988585625,1554488880.0,5.536576672109438,-0.8231644630513086,-1.4585804578262227,11.454691116333004,5.77811927982259,0.0,35.08491134643555,5.784583486246605,0.09925765249295256,2019-04-05 18:25:00,3.0,1.701249986886978,-7.875,-3.075000047683716,-1.0250000283122063,PARA,0.1465925228636491,Dayside,235,south,outward,8.0
236,2.385763607738356,2017-01-08,2.0,4,4.008062719752319,0.9322806442523548,2.0,66.27122449874878,5.945685241795919,1483915080.0,4.761760530631362,-3.9104074576224894,-2.0538926415123324,8.901162533570545,9.411373519397229,0.0,92.28227043151857,6.495046383038101,0.014054155419618995,2017-01-08 22:35:00,2.0,,-37.0,0.55500003695488,0.008749969303607982,PARA,0.13479079625484003,Dayside,236,south,outward,8.0
237,2.386906294309888,2019-05-24,1.0,4,3.8401676915986447,0.9322805127055488,2.0,66.2711386680603,10.802048328801362,1558716600.0,2.282852955718345,-8.57808194836871,-2.395673772666187,7.355551220596453,9.277115057162646,0.0,29.389980792999268,9.194343129262144,0.7597688943418165,2019-05-24 16:47:00,1.0,2.759999990463257,11.375,-1.2500000000000002,-1.1399999540299177,PARA,0.14659467026774187,BL,237,south,outward,8.0
238,2.401712236493732,2016-02-09,3.0,4,1.738706706628619,0.9423469043014632,2.0,54.763412952423096,9.85320157479466,1455035520.0,0.961103767897902,-8.855315410393173,-3.738281367736095,6.2670492581858195,11.426148977170774,0.0,-8.44063651561737,9.660023188303883,0.5523675020327179,2016-02-09 16:29:00,1.0,2.1683332920074463,-5.75,-7.519999980926514,2.1566666662693024,PARA,0.4192225504900091,BL,238,south,outward,8.0
239,2.402011573741285,2017-10-03,1.0,4,1.738698444534067,0.9423469043014632,2.0,54.763412952423096,7.695645973888984,1507012920.0,4.004922031376358,6.173934429685071,-2.8915759218799364,16.125176433601148,10.075639435039724,4.0,20.073557376861572,7.906907806813983,0.25943623680611405,2017-10-03 06:39:00,2.0,4.0333333015441895,-21.25,1.6662500500679014,3.462499976158142,PARA,0.4192242823217617,BL,239,south,outward,8.0
240,2.4030631822168513,2018-12-05,3.0,4,1.6657398052102088,0.9423469163339964,2.0,54.76341485977173,8.041054843730548,1543999440.0,6.510039487702793,1.6139573041640884,2.26579981107035,12.88601504916227,7.190807227796076,0.0,-12.741779565811154,7.079611054368771,0.22677175844951977,2018-12-05 08:41:00,2.0,1.8416666587193806,-3.0,0.35999999567866325,-0.9037499874830246,PARA,0.4347996613474465,Dayside,240,north,earthward,8.0
241,2.406701131669748,2016-08-15,12.0,4,1.738624767729763,0.9423469043014632,2.0,54.76341199874878,6.719513600291105,1471254840.0,-6.446330625830704,2.3125107263193923,-0.5474855710511527,22.640315499885155,7.35711648965931,0.0,-70.86704063415527,6.870513884197899,0.3027480281515505,2016-08-15 09:51:00,2.0,1.3375000059604647,-8.125,4.0924999713897705,-1.830000042915344,PARA,0.41923972615892713,BL,241,south,outward,8.0
242,2.407459403533749,2016-09-21,4.0,4,1.7386230254783819,0.9423469043014632,2.0,54.763412952423096,6.763753034807854,1474437120.0,-4.0884046824342715,4.7889065399354855,-1.3583289700041172,20.770829853817414,6.517799917581543,0.0,-49.82998466491699,6.441674753231814,0.47869226435393364,2016-09-21 05:49:00,2.0,1.9587500095367432,-8.75,-1.2100000083446503,0.05375000089406967,PARA,0.4192400913695822,BL,242,south,outward,8.0
243,2.4075013080671357,2016-04-08,3.0,4,1.7386227191817298,0.9423469043014632,2.0,54.76341199874878,8.449499081072869,1460155800.0,-1.0915537222629434,-7.237789643174999,-5.106171198244812,5.788029278926231,13.5121181996374,4.0,-19.802358150482178,8.924734359923244,0.32774924608184525,2016-04-08 22:47:00,2.0,1.8650000393390653,-22.875,1.543749988079071,3.809999942779541,PARA,0.4192401555755052,BL,243,south,outward,8.0
244,2.407601904222453,2018-12-19,1.0,4,1.6656924409663618,0.9423469163339964,2.0,54.76341485977173,8.407683767664873,1545195600.0,1.2916148372410665,7.33666271082632,0.2419576577760724,17.372582830974856,7.4785269894638295,0.0,-38.879279136657715,7.453541749609582,0.36896666152565444,2018-12-19 04:57:00,2.0,0.7583333452542623,-8.25,-2.7000001072883606,0.979999989271164,PARA,0.43480995844796677,BL,244,north,earthward,8.0
245,2.407623449577359,2016-10-17,1.0,4,1.738622948256779,0.9423469043014632,2.0,54.763412952423096,8.53258618243099,1476669360.0,-1.1993716562097556,7.479543221082032,-0.9138465883826161,18.71196791352795,7.658890795898186,4.0,-26.38407802581787,7.630086713962749,0.4515797355323041,2016-10-17 01:53:00,2.0,3.3262500166893005,-13.375,-1.5312499999999998,1.5025000274181366,PARA,0.4192401075567783,BL,245,south,outward,8.0
246,2.407640637753595,2016-01-07,1.0,4,1.738622953465208,0.9423469043014632,2.0,54.763412952423096,8.141705306073163,1452192000.0,3.804834424382665,-6.779761249599202,-1.9964448562185153,7.69680469753337,9.162603689917878,0.0,7.249076247215271,8.026761785228242,0.16083310472044543,2016-01-07 18:37:00,2.0,2.3612499833106995,-10.625,4.579999923706055,-0.7649999856948853,PARA,0.4192401064649872,BL,246,south,outward,8.0
247,2.4076406689328063,2018-03-04,1.0,4,1.7386229518985081,0.9423469043014632,2.0,54.763412952423096,12.035946376763647,1520159640.0,1.412253788935092,-9.791296808695272,-0.19704221417899764,6.532710611386804,9.8981040529103,0.0,-6.470689654350281,9.894620321818948,1.4688026959547535,2018-03-04 10:31:00,1.0,1.4512500166893005,-8.0,1.3112500011920931,-0.7774999886751175,PARA,0.41924010679339907,PS,247,south,outward,8.0
248,2.40764066956768,2017-01-08,3.0,4,1.738622953465206,0.9423469043014632,2.0,54.763412952423096,6.470676340425133,1483916280.0,5.3217113862560765,-3.998409775268329,-2.032774055026893,9.088706767548736,10.042823217181923,0.0,76.02129936218262,6.959983972143399,0.024442752815448707,2017-01-08 22:55:00,2.0,,-35.125,-0.8712499961256981,-1.6662499159574509,PARA,0.41924010646498755,Dayside,248,south,outward,8.0
249,2.407640670956098,2016-01-03,1.0,4,1.7386229509724709,0.9423469043014632,2.0,54.763412952423096,8.548538880382297,1451849160.0,4.647044969881907,-6.668085200550355,-2.002965694666161,8.049496370826098,9.733740688495757,4.0,11.427039861679079,8.370862107977622,0.24888560934972537,2016-01-03 19:23:00,1.0,2.0625,-10.375,3.7624999284744267,-1.2137500345706937,PARA,0.419240106987515,Dayside,249,south,outward,8.0
250,2.4076407102985597,2016-03-06,2.0,4,1.73862295346521,0.9423469043014632,2.0,54.763412952423096,8.385421973534935,1457265720.0,-3.5087244430379148,-7.100038157759625,-2.679302111061651,4.191556537100524,9.172389475925222,1.0,-32.467787742614746,8.360698490722505,0.9198116443566235,2016-03-06 11:59:00,2.0,2.899999976158142,18.25,-16.426249980926514,0.29125000163912773,PARA,0.41924010646498666,BL,250,south,outward,8.0
251,2.407640846304167,2017-11-11,2.0,4,1.7386226754936869,0.9423469043014632,2.0,54.76341199874878,12.474116774835686,1510388160.0,-0.8171745627407567,10.742883148486243,-1.0158194144209234,18.406156624370762,10.8452680895101,4.0,-16.007083415985107,10.82173260582767,1.0703398834810574,2017-11-11 08:13:00,2.0,1.2149999737739563,-29.0,-0.050000001443549984,-1.1387500017881396,PARA,0.4192401647333962,PS,251,south,outward,8.0
252,2.40767842769359,2016-09-04,19.0,4,1.7386226797672688,0.9423469043014632,2.0,54.76341199874878,9.468043174262956,1473005880.0,-0.06160657070923481,8.345354652786911,-4.796700465606474,17.414123610738727,12.493030158448706,3.0,0.22194010764360433,9.625915280241887,0.4113346969244987,2016-09-04 16:15:00,2.0,2.0587499141693115,-25.25,3.2712499499320984,1.0099999541416764,PARA,0.4192401638375678,BL,252,south,outward,8.0
253,2.407742123088144,2018-05-10,1.0,4,1.7386229763044667,0.9423469043014632,2.0,54.763412952423096,9.496069380816788,1525973040.0,2.7033933225684423,-6.247938570274583,-0.31948949845516494,7.481293820680492,6.941844695918739,0.0,26.424519538879395,6.81534346191389,0.16089398012012102,2018-05-10 17:21:00,3.0,1.073749989271164,-30.375,-1.9637499749660492,-1.25,PARA,0.41924010167742065,BL,253,south,outward,8.0
254,2.408853375765587,2016-04-09,1.0,4,0.8160187542796009,0.9895283300842224,2.0,171.4511232376099,9.732664720856727,1460194440.0,-7.2928002210706815,-5.976947235304227,-2.603978744401935,2.681617083121669,10.914689215701712,4.0,-43.635841369628906,9.782140010372867,0.2923324002943671,2016-04-09 09:31:00,2.0,2.519999980926514,-12.0,0.29500000178813934,2.2512499690055847,PARA,0.6649726432517269,BL,254,south,outward,8.0
255,2.409415809539521,2016-09-04,17.0,4,4.009418042042318,0.932280614620728,2.0,66.27122640609741,8.640479096379934,1473002880.0,0.5019047541377376,7.467453353384273,-4.810953750770917,17.099186223665516,11.926924413923269,3.0,5.692566633224487,8.89726111923216,0.27785600169086344,2016-09-04 15:25:00,2.0,2.028749942779541,-24.0,3.997500002384186,-0.25499999523162825,PARA,0.13469948471215132,BL,255,south,outward,8.0
256,2.41230645770941,2017-07-11,1.0,4,0.8160898242992936,0.9895283300842224,2.0,171.4511232376099,8.991068386066491,1499732160.0,-4.878391131882454,-4.375111700037324,2.3151180215609837,2.6142053361070015,7.000917464091078,0.0,55.39043140411377,6.94991843317245,0.35709526119477136,2017-07-11 00:13:00,2.0,3.4437500834465027,-1.375,4.695000052452087,7.53125,PARA,0.664949013862139,BL,256,north,earthward,8.0
257,2.414355988442314,2018-12-02,1.0,4,3.8420632926902853,0.932280614620728,2.0,66.27122640609741,9.847467940040946,1543732680.0,-0.3975553463188209,8.75087380955505,-1.139235400321359,18.398275056299667,8.894308534791648,0.0,-34.09969902038575,8.833748516830859,0.4599223453790694,2018-12-02 06:35:00,2.0,2.6537500023841853,-1.25,4.542500019073486,-0.04124999418854716,PARA,0.1464557935833427,BL,257,south,outward,8.0
258,2.424030755363165,2016-10-10,1.0,4,1.7392516722120512,0.9423469163339964,2.0,54.76341485977173,10.55791381664497,1476060600.0,-0.9876766213655438,9.383100908553725,-1.4941105905861671,18.515299427514467,9.710513677173884,4.0,-15.771820545196533,9.552545078775392,1.1267403153672773,2016-10-10 00:47:00,2.0,2.4624999761581425,-8.125,2.7137500047683716,-4.928749918937683,PARA,0.4191083351206695,PS,258,south,outward,8.0
259,2.43428349067264,2018-07-28,5.0,5,3.8475470615296934,0.946133436695011,3.0,58.09770050048828,9.113265836128978,1532785740.0,-6.2877281321586125,-3.487416535118851,3.0029702200667687,1.772602301440421,7.7836877483538505,0.0,27.8773681640625,7.792135026493706,0.6196902855970979,2018-07-28 13:45:00,1.0,0.7589999914169312,-2.8,-3.5660000801086427,-2.6019999980926514,PARA,0.27840383911271993,BL,259,north,earthward,10.0
260,2.478367924212924,2017-11-19,1.0,5,75.28084609370781,0.9472834444874276,3.0,564.4182411193849,12.677991514253302,1511125380.0,-0.8274086404028085,7.371527728353887,1.985177764679141,18.135735528453353,8.312899641178843,0.0,-7.353133583068848,7.67899363799941,0.5054868876043851,2017-11-19 20:59:00,1.0,1.7066666285196943,-5.4,0.9959999799728394,1.087000036239624,PARA,3.3306690738754696e-16,BL,260,north,earthward,10.0
261,2.486540713985626,2016-02-23,1.0,4,7.968341274813675,0.8867066815240092,2.0,100.06467676162723,6.023534606077455,1456208760.0,4.825751146244667,-3.8306474684510654,-1.6138776306909866,9.100104035203746,8.333326099724083,0.0,83.58578872680664,6.369301966791243,0.05488868233744787,2016-02-23 06:23:00,0.0,1.5199999809265143,-1.0,-2.0300000607967377,1.5450000166893003,PARA,0.018607870596677567,Dayside,261,south,outward,8.0
262,2.496781964370105,2019-10-15,2.0,6,84.12466434850525,0.9493762346612412,4.0,241.72726710637411,5.409202582857888,1571134560.0,-5.0141992763789665,-0.17534991952287124,-2.577390249803748,0.1249922240573933,6.223595262320042,0.0,-183.36769104003906,5.641175640903356,0.017362036390431844,2019-10-15 10:11:00,0.0,2.3425000111262,0.8333333333333334,-3.825000007947286,3.4641666412353516,PARA,0.0,Lobe,262,south,outward,12.0
263,2.4984140127821965,2016-02-09,1.0,6,7.758099081462974,0.9627374279345843,4.0,94.0018577575684,7.399517060052275,1455001920.0,6.20808341205866,-4.070035368515391,-1.513049071914172,9.437228011506132,10.134617957091917,0.0,29.655096689860027,7.576108293943488,0.14503305510466546,2016-02-09 07:07:00,1.0,,9.083333333333334,,,PARA,0.10085220949668339,Dayside,263,south,outward,12.0
264,2.499321934546424,2016-03-22,4.0,4,7.967795552526282,0.8867066815240092,2.0,100.06467676162723,8.86892055766491,1458643080.0,-5.309377120122474,-6.5692972944347465,-2.7033195980531084,3.404448587028896,9.769273496051042,0.0,-46.2263069152832,8.868704641197471,0.710252850382633,2016-03-22 10:35:00,2.0,5.056250214576721,3.0,2.6324999630451202,2.358750104904175,PARA,0.018612948654301187,BL,264,south,outward,8.0
265,2.514675992462601,2016-04-02,3.0,4,1.339470201643175,0.9485288464976264,2.0,94.50752639770508,11.678785530137699,1459615800.0,-4.6743861174844685,-9.670446158233027,-5.305041892666674,4.795741065975232,16.596890791138982,2.0,-60.50693321228027,11.979632449944802,0.007361497971272004,2016-04-02 16:47:00,2.0,4.782500147819519,-13.375,-8.52750015258789,-8.637500047683716,PARA,0.5118441469236684,Lobe,265,south,outward,8.0
266,2.5148342083811133,2016-11-17,1.0,4,7.968470491570669,0.8867069183546387,2.0,100.06455850601193,8.208127201877941,1479423840.0,1.6011368227837897,6.253697287726458,0.9422354499903333,16.91399386232203,6.533805020924479,0.0,-42.36434268951416,6.523932084875073,0.1527282689239713,2016-11-17 23:01:00,2.0,1.387499988079071,-6.25,0.46000000089406967,1.3350000083446503,PARA,0.018606668411167093,BL,266,north,earthward,8.0
267,2.518123507974722,2016-05-31,7.0,4,1.3392796220954757,0.9485288328885826,2.0,94.5074462890625,11.501900796530817,1464679920.0,-11.56872342636922,-1.6121422653446806,-1.2082662777105726,0.5613368360604478,13.343735572797994,0.0,-48.916279792785645,11.742862282815146,0.0007045974152652589,2016-05-31 07:29:00,3.0,2.059999942779541,-4.125,-2.2825000286102295,-3.5899999141693115,PARA,0.5118929227605575,Lobe,267,south,outward,8.0
268,2.5230408068782912,2016-10-24,2.0,4,1.3391515471663602,0.9485288474279092,2.0,94.50752449035646,5.7580131686924,1477294200.0,5.558611039976034,2.1386639828814706,-2.2302254044897136,13.679827773088366,10.181636812767842,2.0,148.53574752807617,6.3598289165522495,0.033973916580935445,2016-10-24 07:27:00,2.0,2.1387500166893005,-29.125,4.525000095367432,-3.2524999976158147,PARA,0.5119257041350629,Dayside,268,south,outward,8.0
269,2.5236981297132464,2016-08-24,7.0,4,1.339147303719867,0.9485288464976264,2.0,94.50752639770508,10.0365591055786,1472062680.0,-2.263200640005146,9.111845115501342,-3.8871279498846905,18.343656280907698,12.521296171220904,4.0,-9.543072938919067,10.161624366777056,0.6020672039071194,2016-08-24 18:15:00,2.0,,-35.875,,,PARA,0.5119267903008822,BL,269,south,outward,8.0
270,2.5237406588996603,2017-11-22,2.0,4,1.3391466137121508,0.9485288319582564,2.0,94.50745201110837,12.847901593981476,1511362440.0,1.0519067682831555,10.384122015413677,0.48884006643810396,17.586354627076233,10.443884016878442,0.0,-6.423553109169006,10.448749279245357,3.487873406309326,2017-11-22 14:51:00,3.0,1.603749990463257,-17.375,3.4812499582767487,-2.8149999082088466,PARA,0.5119269669176303,PS,270,north,earthward,8.0
271,2.5242431276271633,2016-08-02,5.0,4,1.339145729063347,0.9485288464976264,2.0,94.50752639770508,9.355725193633836,1470128040.0,-8.859474536711167,3.3538905494737667,-1.2491880312644954,22.545580662193498,10.69894648772129,1.0,-49.368422508239746,9.5551036236631,0.44138473765464414,2016-08-02 08:51:00,2.0,3.89124995470047,18.875,3.022499978542328,4.7837501764297485,PARA,0.5119271933554699,BL,271,south,outward,8.0
272,2.524441377284607,2016-01-27,2.0,4,1.339145112832895,0.9485288506262894,2.0,94.5075263977051,10.242548821722625,1453919160.0,3.2807481906191587,-8.585566330800384,-3.801516016114536,7.129137304871941,12.201802858032412,0.0,-1.1417135149240492,9.946240567133106,0.6166929851867116,2016-01-27 18:23:00,0.0,1.5299999713897712,8.0,3.7799999713897705,2.8349999189376835,PARA,0.511927351088057,BL,272,south,outward,8.0
